 Sonnet Data File
 From: sonnet Version : 17.56
 From Emgraph Data: 
 Data File Written: 11/04/2021 11:42:41
File Marker Date: 11/04/2021 11:03:34
W = 10.0
R 50.00000
Frequency (GHz),RE[Z11],IM[Z11]
1.000000000000000,-5.55644419e-12,-834.1649802197
1.001000000000000,-1.675033445e-9,-833.3315761139
1.002000000000000,-2.382805064e-9,-832.4998354160
1.003000000000000,-3.086924494e-9,-831.6697531515
1.004000000000000,-3.785700642e-9,-830.8413243649
1.005000000000000,-4.481165661e-9,-830.0145441205
1.006000000000000,-5.171330031e-9,-829.1894075021
1.007000000000000,-5.856435337e-9,-828.3659096131
1.008000000000000,-6.538094510e-9,-827.5440455764
1.009000000000000,-7.217074938e-9,-826.7238105342
1.010000000000000,-7.888651510e-9,-825.9051996477
1.011000000000000,-8.557876185e-9,-825.0882080976
1.012000000000000,-9.223626307e-9,-824.2728310835
1.013000000000000,-9.882342056e-9,-823.4590638240
1.014000000000000,-1.054029042e-8,-822.6469015563
1.015000000000000,-1.118986148e-8,-821.8363395368
1.016000000000000,-1.183853726e-8,-821.0273730403
1.017000000000000,-1.248306347e-8,-820.2199973602
1.018000000000000,-1.312237430e-8,-819.4142078084
1.019000000000000,-1.375679659e-8,-818.6099997153
1.020000000000000,-1.438576902e-8,-817.8073684296
1.021000000000000,-1.501459934e-8,-817.0063093181
1.022000000000000,-1.563725505e-8,-816.2068177659
1.023000000000000,-1.625733148e-8,-815.4088891759
1.024000000000000,-1.687160278e-8,-814.6125189692
1.025000000000000,-1.748340139e-8,-813.8177025847
1.026000000000000,-1.808777483e-8,-813.0244354790
1.027000000000000,-1.869155142e-8,-812.2327131265
1.028000000000000,-1.929183924e-8,-811.4425310191
1.029000000000000,-1.988629350e-8,-810.6538846664
1.030000000000000,-2.047772085e-8,-809.8667695953
1.031000000000000,-2.106579444e-8,-809.0811813500
1.032000000000000,-2.164942714e-8,-808.2971154922
1.033000000000000,-2.222882500e-8,-807.5145676004
1.034000000000000,-2.280484779e-8,-806.7335332707
1.035000000000000,-2.337753102e-8,-805.9540081158
1.036000000000000,-2.394528309e-8,-805.1759877656
1.037000000000000,-2.451088221e-8,-804.3994678667
1.038000000000000,-2.507179175e-8,-803.6244440826
1.039000000000000,-2.562912726e-8,-802.8509120934
1.040000000000000,-2.618234873e-8,-802.0788675957
1.041000000000000,-2.673299804e-8,-801.3083063030
1.042000000000000,-2.727897908e-8,-800.5392239450
1.043000000000000,-2.782165609e-8,-799.7716162677
1.044000000000000,-2.836078750e-8,-799.0054790336
1.045000000000000,-2.889682804e-8,-798.2408080213
1.046000000000000,-2.942945088e-8,-797.4775990256
1.047000000000000,-2.995740545e-8,-796.7158478573
1.048000000000000,-3.048229757e-8,-795.9555503432
1.049000000000000,-3.100481649e-8,-795.1967023262
1.050000000000000,-3.152143790e-8,-794.4392996647
1.051000000000000,-3.203763299e-8,-793.6833382332
1.052000000000000,-3.254888981e-8,-792.9288139216
1.053000000000000,-3.305631679e-8,-792.1757226356
1.054000000000000,-3.355944500e-8,-791.4240602964
1.055000000000000,-3.406056237e-8,-790.6738228406
1.056000000000000,-3.455768649e-8,-789.9250062203
1.057000000000000,-3.505151369e-8,-789.1776064027
1.058000000000000,-3.554465167e-8,-788.4316193706
1.059000000000000,-3.603000209e-8,-787.6870411216
1.060000000000000,-3.651561542e-8,-786.9438676688
1.061000000000000,-3.699486939e-8,-786.2020950399
1.062000000000000,-3.747349098e-8,-785.4617192778
1.063000000000000,-3.794825432e-8,-784.7227364403
1.064000000000000,-3.841911678e-8,-783.9851426001
1.065000000000000,-3.888816735e-8,-783.2489338443
1.066000000000000,-3.935184623e-8,-782.5141062751
1.067000000000000,-3.981401875e-8,-781.7806560090
1.068000000000000,-4.027374700e-8,-781.0485791773
1.069000000000000,-4.072719406e-8,-780.3178719255
1.070000000000000,-4.117941188e-8,-779.5885304138
1.071000000000000,-4.162775014e-8,-778.8605508165
1.072000000000000,-4.207501547e-8,-778.1339293223
1.073000000000000,-4.251706542e-8,-777.4086621342
1.074000000000000,-4.295718270e-8,-776.6847454690
1.075000000000000,-4.339386805e-8,-775.9621755579
1.076000000000000,-4.382676622e-8,-775.2409486460
1.077000000000000,-4.425893962e-8,-774.5210609925
1.078000000000000,-4.468589054e-8,-773.8025088701
1.079000000000000,-4.511176144e-8,-773.0852885657
1.080000000000000,-4.553400146e-8,-772.3693963797
1.081000000000000,-4.595322878e-8,-771.6548286265
1.082000000000000,-4.636805073e-8,-770.9415816337
1.083000000000000,-4.678098264e-8,-770.2296517427
1.084000000000000,-4.719106528e-8,-769.5190353086
1.085000000000000,-4.759804284e-8,-768.8097286995
1.086000000000000,-4.800347142e-8,-768.1017282972
1.087000000000000,-4.840358514e-8,-767.3950304967
1.088000000000000,-4.880379834e-8,-766.6896317062
1.089000000000000,-4.919818508e-8,-765.9855283473
1.090000000000000,-4.959134969e-8,-765.2827168544
1.091000000000000,-4.998192793e-8,-764.5811936754
1.092000000000000,-5.036829265e-8,-763.8809552708
1.093000000000000,-5.075492027e-8,-763.1819981142
1.094000000000000,-5.113553669e-8,-762.4843186923
1.095000000000000,-5.151429860e-8,-761.7879135044
1.096000000000000,-5.189210128e-8,-761.0927790625
1.097000000000000,-5.226512201e-8,-760.3989118916
1.098000000000000,-5.263667902e-8,-759.7063085291
1.099000000000000,-5.300479700e-8,-759.0149655252
1.100000000000000,-5.337069808e-8,-758.3248794426
1.101000000000000,-5.373351541e-8,-757.6360468563
