 Sonnet Data File
 From: sonnet Version : 17.56
 From Emgraph Data: 
 Data File Written: 12/07/2021 11:35:31
File Marker Date: 11/09/2021 18:58:32
PPC_Dim_will_be_squared = 51.0
read_gap = 8.0
read_line = 20.0
read_gap2 = 7.5
C_GND = 39.5
Box_w = 250.0
DistToSigLine = 47.5
Oeff = 17.0
R 50.00000
Frequency (GHz),RE[S11],IM[S11],RE[S12],IM[S12],RE[S13],IM[S13],RE[S21],IM[S21],RE[S22],IM[S22],RE[S23],IM[S23],RE[S31],IM[S31],RE[S32],IM[S32],RE[S33],IM[S33]
1.000000000000000,-1.248359392e-4,-4.550586028e-3,0.9997774095747,-0.018847499037,3.2758740107e-4,0.0083109778855,0.9997774095747,-0.018847499037,-1.159361573e-4,-4.550829015e-3,3.1855357500e-4,0.0083113249147,3.2758740113e-4,0.0083109778876,3.1855357509e-4,0.0083113249168,0.9984568866878,-0.054272333288
1.001000000000000,-1.250818171e-4,-4.555125468e-3,0.9997769623719,-0.018866347835,3.2824230734e-4,0.0083192698918,0.9997769623719,-0.018866347835,-1.161641944e-4,-4.555369157e-3,3.1919053329e-4,0.0083196179718,3.2824230734e-4,0.0083192698918,3.1919053329e-4,0.0083196179718,0.9984538016593,-0.054326521221
1.002000000000000,-1.253279505e-4,-4.559664902e-3,0.9997765147271,-0.018885196601,3.2889786634e-4,0.0083275618419,0.9997765147271,-0.018885196601,-1.163924695e-4,-4.559909297e-3,3.1982812609e-4,0.0083279109749,3.2889786634e-4,0.0083275618419,3.1982812609e-4,0.0083279109749,0.9984507135551,-0.054380708901
1.003000000000000,-1.255743395e-4,-4.564204333e-3,0.9997760666404,-0.018904045336,3.2955407804e-4,0.0083358537359,0.9997760666404,-0.018904045336,-1.166209824e-4,-4.564449434e-3,3.2046635340e-4,0.0083362039238,3.2955407804e-4,0.0083358537359,3.2046635340e-4,0.0083362039238,0.9984476223753,-0.054434896327
1.004000000000000,-1.258209841e-4,-4.568743759e-3,0.9997756181116,-0.018922894040,3.3021094243e-4,0.0083441455736,0.9997756181116,-0.018922894040,-1.168497333e-4,-4.568989568e-3,3.2110521522e-4,0.0083444968185,3.3021094243e-4,0.0083441455736,3.2110521522e-4,0.0083444968185,0.9984445281200,-0.054489083498
1.005000000000000,-1.260678842e-4,-4.573283181e-3,0.9997751691408,-0.018941742712,3.3086845951e-4,0.0083524373551,0.9997751691408,-0.018941742712,-1.170787221e-4,-4.573529700e-3,3.2174471152e-4,0.0083527896590,3.3086845951e-4,0.0083524373551,3.2174471152e-4,0.0083527896590,0.9984414307891,-0.054543270416
1.006000000000000,-1.263150399e-4,-4.577822599e-3,0.9997747197281,-0.018960591353,3.3152662927e-4,0.0083607290802,0.9997747197281,-0.018960591353,-1.173079487e-4,-4.578069829e-3,3.2238484232e-4,0.0083610824452,3.3152662927e-4,0.0083607290802,3.2238484232e-4,0.0083610824452,0.9984383303827,-0.054597457079
1.007000000000000,-1.265624512e-4,-4.582362013e-3,0.9997742698734,-0.018979439962,3.3218545171e-4,0.0083690207490,0.9997742698734,-0.018979439962,-1.175374133e-4,-4.582609955e-3,3.2302560759e-4,0.0083693751770,3.3218545171e-4,0.0083690207490,3.2302560759e-4,0.0083693751770,0.9984352269008,-0.054651643488
1.008000000000000,-1.268101181e-4,-4.586901422e-3,0.9997738195767,-0.018998288540,3.3284492682e-4,0.0083773123613,0.9997738195767,-0.018998288540,-1.177671158e-4,-4.587150078e-3,3.2366700735e-4,0.0083776678545,3.3284492682e-4,0.0083773123613,3.2366700735e-4,0.0083776678545,0.9984321203435,-0.054705829641
1.009000000000000,-1.270580405e-4,-4.591440826e-3,0.9997733688380,-0.019017137087,3.3350505460e-4,0.0083856039170,0.9997733688380,-0.019017137087,-1.179970561e-4,-4.591690199e-3,3.2430904157e-4,0.0083859604775,3.3350505460e-4,0.0083856039170,3.2430904157e-4,0.0083859604775,0.9984290107107,-0.054760015540
1.010000000000000,-1.273062185e-4,-4.595980227e-3,0.9997729176573,-0.019035985602,3.3416583503e-4,0.0083938954163,0.9997729176573,-0.019035985602,-1.182272344e-4,-4.596230316e-3,3.2495171026e-4,0.0083942530460,3.3416583503e-4,0.0083938954163,3.2495171026e-4,0.0083942530460,0.9984258980025,-0.054814201183
1.011000000000000,-1.275546520e-4,-4.600519623e-3,0.9997724660347,-0.019054834086,3.3482726811e-4,0.0084021868588,0.9997724660347,-0.019054834086,-1.184576506e-4,-4.600770431e-3,3.2559501342e-4,0.0084025455599,3.3482726811e-4,0.0084021868588,3.2559501342e-4,0.0084025455599,0.9984227822190,-0.054868386570
1.012000000000000,-1.278033411e-4,-4.605059014e-3,0.9997720139700,-0.019073682538,3.3548935384e-4,0.0084104782448,0.9997720139700,-0.019073682538,-1.186883046e-4,-4.605310543e-3,3.2623895102e-4,0.0084108380193,3.3548935384e-4,0.0084104782448,3.2623895102e-4,0.0084108380193,0.9984196633601,-0.054922571702
1.013000000000000,-1.280522857e-4,-4.609598401e-3,0.9997715614634,-0.019092530959,3.3615209221e-4,0.0084187695739,0.9997715614634,-0.019092530959,-1.189191965e-4,-4.609850652e-3,3.2688352307e-4,0.0084191304239,3.3615209221e-4,0.0084187695739,3.2688352307e-4,0.0084191304239,0.9984165414259,-0.054976756577
1.014000000000000,-1.283014859e-4,-4.614137784e-3,0.9997711085149,-0.019111379348,3.3681548321e-4,0.0084270608463,0.9997711085149,-0.019111379348,-1.191503263e-4,-4.614390757e-3,3.2752872957e-4,0.0084274227738,3.3681548321e-4,0.0084270608463,3.2752872957e-4,0.0084274227738,0.9984134164164,-0.055030941195
1.015000000000000,-1.285509416e-4,-4.618677162e-3,0.9997706551244,-0.019130227706,3.3747952684e-4,0.0084353520619,0.9997706551244,-0.019130227706,-1.193816940e-4,-4.618930860e-3,3.2817457050e-4,0.0084357150690,3.3747952684e-4,0.0084353520619,3.2817457050e-4,0.0084357150690,0.9984102883317,-0.055085125558
1.016000000000000,-1.288006529e-4,-4.623216535e-3,0.9997702012919,-0.019149076033,3.3814422309e-4,0.0084436432205,0.9997702012919,-0.019149076033,-1.196132995e-4,-4.623470960e-3,3.2882104587e-4,0.0084440073093,3.3814422309e-4,0.0084436432205,3.2882104587e-4,0.0084440073093,0.9984071571717,-0.055139309663
1.017000000000000,-1.290506197e-4,-4.627755904e-3,0.9997697470174,-0.019167924327,3.3880957195e-4,0.0084519343222,0.9997697470174,-0.019167924327,-1.198451429e-4,-4.628011057e-3,3.2946815566e-4,0.0084522994947,3.3880957195e-4,0.0084519343222,3.2946815566e-4,0.0084522994947,0.9984040229366,-0.055193493511
1.018000000000000,-1.293008420e-4,-4.632295268e-3,0.9997692923010,-0.019186772591,3.3947557343e-4,0.0084602253669,0.9997692923010,-0.019186772591,-1.200772242e-4,-4.632551151e-3,3.3011589987e-4,0.0084605916252,3.3947557343e-4,0.0084602253669,3.3011589987e-4,0.0084605916252,0.9984008856262,-0.055247677101
1.019000000000000,-1.295513198e-4,-4.636834628e-3,0.9997688371426,-0.019205620823,3.4014222750e-4,0.0084685163544,0.9997688371426,-0.019205620823,-1.203095433e-4,-4.637091242e-3,3.3076427849e-4,0.0084688837007,3.4014222750e-4,0.0084685163544,3.3076427849e-4,0.0084688837007,0.9983977452407,-0.055301860434
1.020000000000000,-1.298020532e-4,-4.641373983e-3,0.9997683815423,-0.019224469023,3.4080953417e-4,0.0084768072849,0.9997683815423,-0.019224469023,-1.205421003e-4,-4.641631330e-3,3.3141329152e-4,0.0084771757211,3.4080953417e-4,0.0084768072849,3.3141329152e-4,0.0084771757211,0.9983946017801,-0.055356043508
1.021000000000000,-1.300530421e-4,-4.645913334e-3,0.9997679255000,-0.019243317192,3.4147749343e-4,0.0084850981582,0.9997679255000,-0.019243317192,-1.207748951e-4,-4.646171415e-3,3.3206293895e-4,0.0084854676864,3.4147749343e-4,0.0084850981582,3.3206293895e-4,0.0084854676864,0.9983914552445,-0.055410226325
1.022000000000000,-1.303042865e-4,-4.650452680e-3,0.9997674690158,-0.019262165329,3.4214610528e-4,0.0084933889742,0.9997674690158,-0.019262165329,-1.210079278e-4,-4.650711496e-3,3.3271322078e-4,0.0084937595966,3.4214610528e-4,0.0084933889742,3.3271322078e-4,0.0084937595966,0.9983883056337,-0.055464408883
1.023000000000000,-1.305557864e-4,-4.654992021e-3,0.9997670120896,-0.019281013434,3.4281536970e-4,0.0085016797330,0.9997670120896,-0.019281013434,-1.212411984e-4,-4.655251575e-3,3.3336413700e-4,0.0085020514515,3.4281536970e-4,0.0085016797330,3.3336413700e-4,0.0085020514515,0.9983851529480,-0.055518591183
1.024000000000000,-1.308075418e-4,-4.659531358e-3,0.9997665547215,-0.019299861508,3.4348528669e-4,0.0085099704343,0.9997665547215,-0.019299861508,-1.214747067e-4,-4.659791650e-3,3.3401568760e-4,0.0085103432512,3.4348528669e-4,0.0085099704343,3.3401568760e-4,0.0085103432512,0.9983819971872,-0.055572773223
1.025000000000000,-1.310595527e-4,-4.664070690e-3,0.9997660969114,-0.019318709551,3.4415585625e-4,0.0085182610783,0.9997660969114,-0.019318709551,-1.217084530e-4,-4.664331722e-3,3.3466787259e-4,0.0085186349956,3.4415585625e-4,0.0085182610783,3.3466787259e-4,0.0085186349956,0.9983788383515,-0.055626955004
1.026000000000000,-1.313118191e-4,-4.668610017e-3,0.9997656386594,-0.019337557562,3.4482707837e-4,0.0085265516648,0.9997656386594,-0.019337557562,-1.219424370e-4,-4.668871791e-3,3.3532069194e-4,0.0085269266846,3.4482707837e-4,0.0085265516648,3.3532069194e-4,0.0085269266846,0.9983756764408,-0.055681136526
1.027000000000000,-1.315643411e-4,-4.673149339e-3,0.9997651799655,-0.019356405541,3.4549895304e-4,0.0085348421938,0.9997651799655,-0.019356405541,-1.221766589e-4,-4.673411857e-3,3.3597414566e-4,0.0085352183181,3.4549895304e-4,0.0085348421938,3.3597414566e-4,0.0085352183181,0.9983725114552,-0.055735317788
1.028000000000000,-1.318171185e-4,-4.677688657e-3,0.9997647208296,-0.019375253489,3.4617148025e-4,0.0085431326652,0.9997647208296,-0.019375253489,-1.224111186e-4,-4.677951919e-3,3.3662823375e-4,0.0085435098962,3.4617148025e-4,0.0085431326652,3.3662823375e-4,0.0085435098962,0.9983693433948,-0.055789498790
1.029000000000000,-1.320701514e-4,-4.682227969e-3,0.9997642612518,-0.019394101405,3.4684466001e-4,0.0085514230789,0.9997642612518,-0.019394101405,-1.226458161e-4,-4.682491979e-3,3.3728295618e-4,0.0085518014187,3.4684466001e-4,0.0085514230789,3.3728295618e-4,0.0085518014187,0.9983661722595,-0.055843679532
1.030000000000000,-1.323234398e-4,-4.686767277e-3,0.9997638012320,-0.019412949289,3.4751849229e-4,0.0085597134350,0.9997638012320,-0.019412949289,-1.228807515e-4,-4.687032035e-3,3.3793831297e-4,0.0085600928857,3.4751849229e-4,0.0085597134350,3.3793831297e-4,0.0085600928857,0.9983629980493,-0.055897860014
1.031000000000000,-1.325769836e-4,-4.691306580e-3,0.9997633407704,-0.019431797142,3.4819297711e-4,0.0085680037333,0.9997633407704,-0.019431797142,-1.231159247e-4,-4.691572087e-3,3.3859430410e-4,0.0085683842970,3.4819297711e-4,0.0085680037333,3.3859430410e-4,0.0085683842970,0.9983598207644,-0.055952040234
1.032000000000000,-1.328307830e-4,-4.695845878e-3,0.9997628798668,-0.019450644963,3.4886811445e-4,0.0085762939738,0.9997628798668,-0.019450644963,-1.233513357e-4,-4.696112137e-3,3.3925092957e-4,0.0085766756525,3.4886811445e-4,0.0085762939738,3.3925092957e-4,0.0085766756525,0.9983566404047,-0.056006220194
1.033000000000000,-1.330848378e-4,-4.700385172e-3,0.9997624185212,-0.019469492753,3.4954390430e-4,0.0085845841565,0.9997624185212,-0.019469492753,-1.235869845e-4,-4.700652183e-3,3.3990818937e-4,0.0085849669524,3.4954390430e-4,0.0085845841565,3.3990818937e-4,0.0085849669524,0.9983534569703,-0.056060399892
1.034000000000000,-1.333391481e-4,-4.704924460e-3,0.9997619567338,-0.019488340510,3.5022034666e-4,0.0085928742812,0.9997619567338,-0.019488340510,-1.238228711e-4,-4.705192226e-3,3.4056608350e-4,0.0085932581964,3.5022034666e-4,0.0085928742812,3.4056608350e-4,0.0085932581964,0.9983502704611,-0.056114579329
1.035000000000000,-1.335937139e-4,-4.709463744e-3,0.9997614945044,-0.019507188237,3.5089744152e-4,0.0086011643480,0.9997614945044,-0.019507188237,-1.240589955e-4,-4.709732265e-3,3.4122461195e-4,0.0086015493846,3.5089744152e-4,0.0086011643480,3.4122461195e-4,0.0086015493846,0.9983470808773,-0.056168758505
1.036000000000000,-1.338485351e-4,-4.714003022e-3,0.9997610318331,-0.019526035931,3.5157518888e-4,0.0086094543567,0.9997610318331,-0.019526035931,-1.242953577e-4,-4.714272301e-3,3.4188377471e-4,0.0086098405168,3.5157518888e-4,0.0086094543567,3.4188377471e-4,0.0086098405168,0.9983438882188,-0.056222937418
1.037000000000000,-1.341036118e-4,-4.718542296e-3,0.9997605687199,-0.019544883594,3.5225358872e-4,0.0086177443073,0.9997605687199,-0.019544883594,-1.245319577e-4,-4.718812334e-3,3.4254357178e-4,0.0086181315931,3.5225358872e-4,0.0086177443073,3.4254357178e-4,0.0086181315931,0.9983406924857,-0.056277116069
1.038000000000000,-1.343589440e-4,-4.723081564e-3,0.9997601051648,-0.019563731225,3.5293264105e-4,0.0086260341998,0.9997601051648,-0.019563731225,-1.247687955e-4,-4.723352363e-3,3.4320400315e-4,0.0086264226133,3.5293264105e-4,0.0086260341998,3.4320400315e-4,0.0086264226133,0.9983374936781,-0.056331294458
1.039000000000000,-1.346145316e-4,-4.727620828e-3,0.9997596411678,-0.019582578824,3.5361234586e-4,0.0086343240341,0.9997596411678,-0.019582578824,-1.250058711e-4,-4.727892388e-3,3.4386506881e-4,0.0086347135774,3.5361234586e-4,0.0086343240341,3.4386506881e-4,0.0086347135774,0.9983342917958,-0.056385472583
1.040000000000000,-1.348703746e-4,-4.732160086e-3,0.9997591767289,-0.019601426391,3.5429270314e-4,0.0086426138101,0.9997591767289,-0.019601426391,-1.252431845e-4,-4.732432411e-3,3.4452676877e-4,0.0086430044855,3.5429270314e-4,0.0086426138101,3.4452676877e-4,0.0086430044855,0.9983310868391,-0.056439650446
1.041000000000000,-1.351264731e-4,-4.736699340e-3,0.9997587118480,-0.019620273927,3.5497371288e-4,0.0086509035278,0.9997587118480,-0.019620273927,-1.254807357e-4,-4.736972429e-3,3.4518910301e-4,0.0086512953373,3.5497371288e-4,0.0086509035278,3.4518910301e-4,0.0086512953373,0.9983278788078,-0.056493828046
1.042000000000000,-1.353828271e-4,-4.741238588e-3,0.9997582465253,-0.019639121431,3.5565537508e-4,0.0086591931872,0.9997582465253,-0.019639121431,-1.257185246e-4,-4.741512444e-3,3.4585207153e-4,0.0086595861329,3.5565537508e-4,0.0086591931872,3.4585207153e-4,0.0086595861329,0.9983246677020,-0.056548005382
1.043000000000000,-1.356394365e-4,-4.745777831e-3,0.9997577807607,-0.019657968904,3.5633768973e-4,0.0086674827881,0.9997577807607,-0.019657968904,-1.259565513e-4,-4.746052456e-3,3.4651567433e-4,0.0086678768722,3.5633768973e-4,0.0086674827881,3.4651567433e-4,0.0086678768722,0.9983214535218,-0.056602182455
1.044000000000000,-1.358963013e-4,-4.750317069e-3,0.9997573145541,-0.019676816344,3.5702065682e-4,0.0086757723305,0.9997573145541,-0.019676816344,-1.261948158e-4,-4.750592464e-3,3.4717991138e-4,0.0086761675551,3.5702065682e-4,0.0086757723305,3.4717991138e-4,0.0086761675551,0.9983182362672,-0.056656359263
1.045000000000000,-1.361534215e-4,-4.754856302e-3,0.9997568479057,-0.019695663753,3.5770427635e-4,0.0086840618144,0.9997568479057,-0.019695663753,-1.264333181e-4,-4.755132469e-3,3.4784478270e-4,0.0086844581816,3.5770427635e-4,0.0086840618144,3.4784478270e-4,0.0086844581816,0.9983150159383,-0.056710535807
1.046000000000000,-1.364107972e-4,-4.759395530e-3,0.9997563808153,-0.019714511130,3.5838854832e-4,0.0086923512397,0.9997563808153,-0.019714511130,-1.266720581e-4,-4.759672470e-3,3.4851028828e-4,0.0086927487517,3.5838854832e-4,0.0086923512397,3.4851028828e-4,0.0086927487517,0.9983117925349,-0.056764712087
1.047000000000000,-1.366684283e-4,-4.763934752e-3,0.9997559132831,-0.019733358475,3.5907347271e-4,0.0087006406064,0.9997559132831,-0.019733358475,-1.269110359e-4,-4.764212467e-3,3.4917642810e-4,0.0087010392652,3.5907347271e-4,0.0087006406064,3.4917642810e-4,0.0087010392652,0.9983085660573,-0.056818888102
1.048000000000000,-1.369263149e-4,-4.768473970e-3,0.9997554453090,-0.019752205788,3.5975904952e-4,0.0087089299143,0.9997554453090,-0.019752205788,-1.271502514e-4,-4.768752461e-3,3.4984320217e-4,0.0087093297222,3.5975904952e-4,0.0087089299143,3.4984320217e-4,0.0087093297222,0.9983053365053,-0.056873063852
1.049000000000000,-1.371844568e-4,-4.773013182e-3,0.9997549768930,-0.019771053069,3.6044527875e-4,0.0087172191635,0.9997549768930,-0.019771053069,-1.273897047e-4,-4.773292451e-3,3.5051061047e-4,0.0087176201225,3.6044527875e-4,0.0087172191635,3.5051061047e-4,0.0087176201225,0.9983021038791,-0.056927239336
1.050000000000000,-1.374428542e-4,-4.777552389e-3,0.9997545080351,-0.019789900319,3.6113216038e-4,0.0087255083538,0.9997545080351,-0.019789900319,-1.276293958e-4,-4.777832437e-3,3.5117865300e-4,0.0087259104662,3.6113216038e-4,0.0087255083538,3.5117865300e-4,0.0087259104662,0.9982988681786,-0.056981414555
1.051000000000000,-1.377015069e-4,-4.782091590e-3,0.9997540387354,-0.019808747537,3.6181969441e-4,0.0087337974853,0.9997540387354,-0.019808747537,-1.278693246e-4,-4.782372419e-3,3.5184732976e-4,0.0087342007531,3.6181969441e-4,0.0087337974853,3.5184732976e-4,0.0087342007531,0.9982956294039,-0.057035589509
1.052000000000000,-1.379604151e-4,-4.786630786e-3,0.9997535689937,-0.019827594723,3.6250788083e-4,0.0087420865578,0.9997535689937,-0.019827594723,-1.281094911e-4,-4.786912398e-3,3.5251664074e-4,0.0087424909833,3.6250788083e-4,0.0087420865578,3.5251664074e-4,0.0087424909833,0.9982923875551,-0.057089764196
1.053000000000000,-1.382195787e-4,-4.791169977e-3,0.9997530988102,-0.019846441877,3.6319671965e-4,0.0087503755714,0.9997530988102,-0.019846441877,-1.283498954e-4,-4.791452374e-3,3.5318658593e-4,0.0087507811566,3.6319671965e-4,0.0087503755714,3.5318658593e-4,0.0087507811566,0.9982891426321,-0.057143938617
1.054000000000000,-1.384789977e-4,-4.795709163e-3,0.9997526281848,-0.019865288999,3.6388621084e-4,0.0087586645259,0.9997526281848,-0.019865288999,-1.285905374e-4,-4.795992345e-3,3.5385716532e-4,0.0087590712730,3.6388621084e-4,0.0087586645259,3.5385716532e-4,0.0087590712730,0.9982858946350,-0.057198112772
1.055000000000000,-1.387386720e-4,-4.800248343e-3,0.9997521571175,-0.019884136089,3.6457635441e-4,0.0087669534213,0.9997521571175,-0.019884136089,-1.288314172e-4,-4.800532313e-3,3.5452837892e-4,0.0087673613325,3.6457635441e-4,0.0087669534213,3.5452837892e-4,0.0087673613325,0.9982826435638,-0.057252286660
1.056000000000000,-1.389986018e-4,-4.804787518e-3,0.9997516856084,-0.019902983148,3.6526715034e-4,0.0087752422575,0.9997516856084,-0.019902983148,-1.290725347e-4,-4.805072276e-3,3.5520022671e-4,0.0087756513349,3.6526715034e-4,0.0087752422575,3.5520022671e-4,0.0087756513349,0.9982793894185,-0.057306460281
1.057000000000000,-1.392587870e-4,-4.809326687e-3,0.9997512136574,-0.019921830174,3.6595859864e-4,0.0087835310345,0.9997512136574,-0.019921830174,-1.293138899e-4,-4.809612236e-3,3.5587270869e-4,0.0087839412803,3.6595859864e-4,0.0087835310345,3.5587270869e-4,0.0087839412803,0.9982761321992,-0.057360633635
1.058000000000000,-1.395192275e-4,-4.813865851e-3,0.9997507412645,-0.019940677169,3.6665069929e-4,0.0087918197523,0.9997507412645,-0.019940677169,-1.295554828e-4,-4.814152193e-3,3.5654582485e-4,0.0087922311686,3.6665069929e-4,0.0087918197523,3.5654582485e-4,0.0087922311686,0.9982728719060,-0.057414806721
1.059000000000000,-1.397799234e-4,-4.818405010e-3,0.9997502684297,-0.019959524132,3.6734345229e-4,0.0088001084107,0.9997502684297,-0.019959524132,-1.297973134e-4,-4.818692145e-3,3.5721957519e-4,0.0088005209997,3.6734345229e-4,0.0088001084107,3.5721957519e-4,0.0088005209997,0.9982696085387,-0.057468979539
1.060000000000000,-1.400408747e-4,-4.822944163e-3,0.9997497951531,-0.019978371062,3.6803685764e-4,0.0088083970097,0.9997497951531,-0.019978371062,-1.300393818e-4,-4.823232093e-3,3.5789395970e-4,0.0088088107736,3.6803685764e-4,0.0088083970097,3.5789395970e-4,0.0088088107736,0.9982663420975,-0.057523152089
1.061000000000000,-1.403020814e-4,-4.827483310e-3,0.9997493214347,-0.019997217961,3.6873091532e-4,0.0088166855493,0.9997493214347,-0.019997217961,-1.302816879e-4,-4.827772038e-3,3.5856897837e-4,0.0088171004903,3.6873091532e-4,0.0088166855493,3.5856897837e-4,0.0088171004903,0.9982630725824,-0.057577324371
1.062000000000000,-1.405635434e-4,-4.832022452e-3,0.9997488472743,-0.020016064828,3.6942562533e-4,0.0088249740294,0.9997488472743,-0.020016064828,-1.305242317e-4,-4.832311978e-3,3.5924463121e-4,0.0088253901495,3.6942562533e-4,0.0088249740294,3.5924463121e-4,0.0088253901495,0.9982597999934,-0.057631496385
1.063000000000000,-1.408252609e-4,-4.836561588e-3,0.9997483726722,-0.020034911663,3.7012098766e-4,0.0088332624500,0.9997483726722,-0.020034911663,-1.307670131e-4,-4.836851915e-3,3.5992091819e-4,0.0088336797515,3.7012098766e-4,0.0088332624500,3.5992091819e-4,0.0088336797515,0.9982565243306,-0.057685668130
1.064000000000000,-1.410872336e-4,-4.841100719e-3,0.9997478976281,-0.020053758466,3.7081700231e-4,0.0088415508109,0.9997478976281,-0.020053758466,-1.310100323e-4,-4.841391848e-3,3.6059783932e-4,0.0088419692959,3.7081700231e-4,0.0088415508109,3.6059783932e-4,0.0088419692959,0.9982532455940,-0.057739839605
