 Sonnet Data File
 From: sonnet Version : 17.56
 From Emgraph Data: 
 Data File Written: 11/04/2021 11:44:40
File Marker Date: 11/04/2021 11:03:34
W = 25.0
R 50.00000
Frequency (GHz),RE[Z11],IM[Z11]
1.000000000000000,-6.67910172e-13,-347.5184069383
1.001000000000000,-3.14123838e-10,-347.1711764812
1.002000000000000,-6.07897732e-10,-346.8246390396
1.003000000000000,-8.99731845e-10,-346.4787925406
1.004000000000000,-1.189910392e-9,-346.1336349198
1.005000000000000,-1.478042577e-9,-345.7891641208
1.006000000000000,-1.764369983e-9,-345.4453780954
1.007000000000000,-2.048857084e-9,-345.1022748036
1.008000000000000,-2.331631777e-9,-344.7598522133
1.009000000000000,-2.612594585e-9,-344.4181083008
1.010000000000000,-2.891830775e-9,-344.0770410501
1.011000000000000,-3.169141394e-9,-343.7366484534
1.012000000000000,-3.444618812e-9,-343.3969285107
1.013000000000000,-3.718312769e-9,-343.0578792299
1.014000000000000,-3.990727748e-9,-342.7194986268
1.015000000000000,-4.260805042e-9,-342.3817847251
1.016000000000000,-4.529326247e-9,-342.0447355561
1.017000000000000,-4.796163466e-9,-341.7083491589
1.018000000000000,-5.061416175e-9,-341.3726235805
1.019000000000000,-5.324764629e-9,-341.0375568752
1.020000000000000,-5.586620944e-9,-340.7031471053
1.021000000000000,-5.846750639e-9,-340.3693923405
1.022000000000000,-6.104961869e-9,-340.0362906581
1.023000000000000,-6.361744909e-9,-339.7038401428
1.024000000000000,-6.616922121e-9,-339.3720388870
1.025000000000000,-6.870266134e-9,-339.0408849904
1.026000000000000,-7.122132217e-9,-338.7103765601
1.027000000000000,-7.372264577e-9,-338.3805117106
1.028000000000000,-7.620698739e-9,-338.0512885638
1.029000000000000,-7.867384966e-9,-337.7227052488
1.030000000000000,-8.112643002e-9,-337.3947599020
1.031000000000000,-8.356508374e-9,-337.0674506671
1.032000000000000,-8.598668444e-9,-336.7407756950
1.033000000000000,-8.839187160e-9,-336.4147331435
1.034000000000000,-9.077815832e-9,-336.0893211779
1.035000000000000,-9.315101579e-9,-335.7645379703
1.036000000000000,-9.551165192e-9,-335.4403817001
1.037000000000000,-9.785630084e-9,-335.1168505534
1.038000000000000,-1.001817651e-8,-334.7939427237
1.039000000000000,-1.024930185e-8,-334.4716564111
1.040000000000000,-1.047906295e-8,-334.1499898229
1.041000000000000,-1.070714717e-8,-333.8289411730
1.042000000000000,-1.093354030e-8,-333.5085086823
1.043000000000000,-1.115898129e-8,-333.1886905787
1.044000000000000,-1.138257488e-8,-332.8694850965
1.045000000000000,-1.160481844e-8,-332.5508904772
1.046000000000000,-1.182537090e-8,-332.2329049686
1.047000000000000,-1.204471545e-8,-331.9155268256
1.048000000000000,-1.226216995e-8,-331.5987543094
